"","CondRules","ResRules","Support","Confidence","Lift"
"2289","EVENT_OPEN,EVENT_READ,EVENT_CREATE_OBJECT,EVENT_CHANGE_PRINCIPAL","EVENT_LSEEK,EVENT_CLOSE",12.07,100,3.537
"2290","EVENT_OPEN,EVENT_READ,EVENT_CREATE_OBJECT,EVENT_CLOSE","EVENT_LSEEK,EVENT_CHANGE_PRINCIPAL",12.07,94.07,7.456
"2291","EVENT_OPEN,EVENT_READ,EVENT_LSEEK,EVENT_CHANGE_PRINCIPAL","EVENT_CREATE_OBJECT,EVENT_CLOSE",12.07,95.69,7.46
"2292","EVENT_OPEN,EVENT_READ,EVENT_LSEEK,EVENT_CLOSE","EVENT_CREATE_OBJECT,EVENT_CHANGE_PRINCIPAL",12.07,42.68,3.533
"2293","EVENT_OPEN,EVENT_READ,EVENT_LSEEK,EVENT_CREATE_OBJECT","EVENT_CLOSE,EVENT_CHANGE_PRINCIPAL",12.07,91.58,7.359
"2294","EVENT_CREATE_OBJECT,EVENT_CLOSE,EVENT_CHANGE_PRINCIPAL","EVENT_OPEN,EVENT_READ,EVENT_LSEEK",12.07,100,1.464
"2295","EVENT_LSEEK,EVENT_CLOSE,EVENT_CHANGE_PRINCIPAL","EVENT_OPEN,EVENT_READ,EVENT_CREATE_OBJECT",12.07,97.01,7.359
"2296","EVENT_LSEEK,EVENT_CREATE_OBJECT,EVENT_CHANGE_PRINCIPAL","EVENT_OPEN,EVENT_READ,EVENT_CLOSE",12.07,99.95,1.946
"2297","EVENT_LSEEK,EVENT_CREATE_OBJECT,EVENT_CLOSE","EVENT_OPEN,EVENT_READ,EVENT_CHANGE_PRINCIPAL",12.07,94.11,7.459
"2298","EVENT_READ,EVENT_CLOSE,EVENT_CHANGE_PRINCIPAL","EVENT_OPEN,EVENT_LSEEK,EVENT_CREATE_OBJECT",12.07,96.97,7.356
"2299","EVENT_READ,EVENT_CREATE_OBJECT,EVENT_CHANGE_PRINCIPAL","EVENT_OPEN,EVENT_LSEEK,EVENT_CLOSE",12.07,99.95,3.535
"2300","EVENT_READ,EVENT_CREATE_OBJECT,EVENT_CLOSE","EVENT_OPEN,EVENT_LSEEK,EVENT_CHANGE_PRINCIPAL",12.07,94.07,7.456
"2301","EVENT_READ,EVENT_LSEEK,EVENT_CHANGE_PRINCIPAL","EVENT_OPEN,EVENT_CREATE_OBJECT,EVENT_CLOSE",12.07,95.69,7.46
"2302","EVENT_READ,EVENT_LSEEK,EVENT_CLOSE","EVENT_OPEN,EVENT_CREATE_OBJECT,EVENT_CHANGE_PRINCIPAL",12.07,42.68,3.535
"2303","EVENT_READ,EVENT_LSEEK,EVENT_CREATE_OBJECT","EVENT_OPEN,EVENT_CLOSE,EVENT_CHANGE_PRINCIPAL",12.07,91.58,7.359
"2304","EVENT_OPEN,EVENT_CLOSE,EVENT_CHANGE_PRINCIPAL","EVENT_READ,EVENT_LSEEK,EVENT_CREATE_OBJECT",12.07,96.97,7.359
"2305","EVENT_OPEN,EVENT_CREATE_OBJECT,EVENT_CHANGE_PRINCIPAL","EVENT_READ,EVENT_LSEEK,EVENT_CLOSE",12.07,99.95,3.535
"2306","EVENT_OPEN,EVENT_CREATE_OBJECT,EVENT_CLOSE","EVENT_READ,EVENT_LSEEK,EVENT_CHANGE_PRINCIPAL",12.07,94.07,7.46
"2307","EVENT_OPEN,EVENT_LSEEK,EVENT_CHANGE_PRINCIPAL","EVENT_READ,EVENT_CREATE_OBJECT,EVENT_CLOSE",12.07,95.65,7.456
"2308","EVENT_OPEN,EVENT_LSEEK,EVENT_CLOSE","EVENT_READ,EVENT_CREATE_OBJECT,EVENT_CHANGE_PRINCIPAL",12.07,42.68,3.535
"2309","EVENT_OPEN,EVENT_LSEEK,EVENT_CREATE_OBJECT","EVENT_READ,EVENT_CLOSE,EVENT_CHANGE_PRINCIPAL",12.07,91.54,7.356
"2310","EVENT_OPEN,EVENT_READ,EVENT_CHANGE_PRINCIPAL","EVENT_LSEEK,EVENT_CREATE_OBJECT,EVENT_CLOSE",12.07,95.65,7.459
"2311","EVENT_OPEN,EVENT_READ,EVENT_CLOSE","EVENT_LSEEK,EVENT_CREATE_OBJECT,EVENT_CHANGE_PRINCIPAL",12.07,23.49,1.946
"2312","EVENT_OPEN,EVENT_READ,EVENT_CREATE_OBJECT","EVENT_LSEEK,EVENT_CLOSE,EVENT_CHANGE_PRINCIPAL",12.07,91.54,7.359
"2313","EVENT_OPEN,EVENT_READ,EVENT_LSEEK","EVENT_CREATE_OBJECT,EVENT_CLOSE,EVENT_CHANGE_PRINCIPAL",12.07,17.66,1.464
"2314","EVENT_CLOSE,EVENT_CHANGE_PRINCIPAL","EVENT_OPEN,EVENT_READ,EVENT_LSEEK,EVENT_CREATE_OBJECT",12.07,96.97,7.359
"2315","EVENT_CREATE_OBJECT,EVENT_CHANGE_PRINCIPAL","EVENT_OPEN,EVENT_READ,EVENT_LSEEK,EVENT_CLOSE",12.07,99.91,3.533
"2316","EVENT_CREATE_OBJECT,EVENT_CLOSE","EVENT_OPEN,EVENT_READ,EVENT_LSEEK,EVENT_CHANGE_PRINCIPAL",12.07,94.07,7.46
"2317","EVENT_LSEEK,EVENT_CHANGE_PRINCIPAL","EVENT_OPEN,EVENT_READ,EVENT_CREATE_OBJECT,EVENT_CLOSE",12.07,95.65,7.456
"2318","EVENT_LSEEK,EVENT_CLOSE","EVENT_OPEN,EVENT_READ,EVENT_CREATE_OBJECT,EVENT_CHANGE_PRINCIPAL",12.07,42.68,3.537
"2319","EVENT_LSEEK,EVENT_CREATE_OBJECT","EVENT_OPEN,EVENT_READ,EVENT_CLOSE,EVENT_CHANGE_PRINCIPAL",12.07,91.54,7.356
"2320","EVENT_READ,EVENT_CHANGE_PRINCIPAL","EVENT_OPEN,EVENT_LSEEK,EVENT_CREATE_OBJECT,EVENT_CLOSE",12.07,95.6,7.456
"2321","EVENT_READ,EVENT_CLOSE","EVENT_OPEN,EVENT_LSEEK,EVENT_CREATE_OBJECT,EVENT_CHANGE_PRINCIPAL",12.07,23.49,1.946
"2322","EVENT_READ,EVENT_CREATE_OBJECT","EVENT_OPEN,EVENT_LSEEK,EVENT_CLOSE,EVENT_CHANGE_PRINCIPAL",12.07,91.3,7.34
"2323","EVENT_READ,EVENT_LSEEK","EVENT_OPEN,EVENT_CREATE_OBJECT,EVENT_CLOSE,EVENT_CHANGE_PRINCIPAL",12.07,17.66,1.464
"2324","EVENT_OPEN,EVENT_CHANGE_PRINCIPAL","EVENT_READ,EVENT_LSEEK,EVENT_CREATE_OBJECT,EVENT_CLOSE",12.07,95.6,7.456
"2325","EVENT_OPEN,EVENT_CLOSE","EVENT_READ,EVENT_LSEEK,EVENT_CREATE_OBJECT,EVENT_CHANGE_PRINCIPAL",12.07,23.48,1.946
"2326","EVENT_OPEN,EVENT_CREATE_OBJECT","EVENT_READ,EVENT_LSEEK,EVENT_CLOSE,EVENT_CHANGE_PRINCIPAL",12.07,91.5,7.356
"2327","EVENT_OPEN,EVENT_LSEEK","EVENT_READ,EVENT_CREATE_OBJECT,EVENT_CLOSE,EVENT_CHANGE_PRINCIPAL",12.07,17.66,1.463
"2328","EVENT_OPEN,EVENT_READ","EVENT_LSEEK,EVENT_CREATE_OBJECT,EVENT_CLOSE,EVENT_CHANGE_PRINCIPAL",12.07,13.2,1.093
"2329","EVENT_CHANGE_PRINCIPAL","EVENT_OPEN,EVENT_READ,EVENT_LSEEK,EVENT_CREATE_OBJECT,EVENT_CLOSE",12.07,95.56,7.453
"2330","EVENT_CLOSE","EVENT_OPEN,EVENT_READ,EVENT_LSEEK,EVENT_CREATE_OBJECT,EVENT_CHANGE_PRINCIPAL",12.07,23.48,1.945
"2331","EVENT_CREATE_OBJECT","EVENT_OPEN,EVENT_READ,EVENT_LSEEK,EVENT_CLOSE,EVENT_CHANGE_PRINCIPAL",12.07,91.11,7.324
"2332","EVENT_LSEEK","EVENT_OPEN,EVENT_READ,EVENT_CREATE_OBJECT,EVENT_CLOSE,EVENT_CHANGE_PRINCIPAL",12.07,17.66,1.463
"2333","EVENT_READ","EVENT_OPEN,EVENT_LSEEK,EVENT_CREATE_OBJECT,EVENT_CLOSE,EVENT_CHANGE_PRINCIPAL",12.07,12.14,1.006
"2334","EVENT_OPEN","EVENT_READ,EVENT_LSEEK,EVENT_CREATE_OBJECT,EVENT_CLOSE,EVENT_CHANGE_PRINCIPAL",12.07,13.12,1.087
"2335","EVENT_READ,EVENT_MMAP,EVENT_CREATE_OBJECT,EVENT_CLOSE,EVENT_CHANGE_PRINCIPAL","EVENT_OPEN",12.06,100,1.087
"2336","EVENT_OPEN,EVENT_MMAP,EVENT_CREATE_OBJECT,EVENT_CLOSE,EVENT_CHANGE_PRINCIPAL","EVENT_READ",12.06,100,1.006
"2337","EVENT_OPEN,EVENT_READ,EVENT_CREATE_OBJECT,EVENT_CLOSE,EVENT_CHANGE_PRINCIPAL","EVENT_MMAP",12.06,99.91,1.463
"2338","EVENT_OPEN,EVENT_READ,EVENT_MMAP,EVENT_CLOSE,EVENT_CHANGE_PRINCIPAL","EVENT_CREATE_OBJECT",12.06,96.96,7.32
"2339","EVENT_OPEN,EVENT_READ,EVENT_MMAP,EVENT_CREATE_OBJECT,EVENT_CHANGE_PRINCIPAL","EVENT_CLOSE",12.06,100,1.945
"2340","EVENT_OPEN,EVENT_READ,EVENT_MMAP,EVENT_CREATE_OBJECT,EVENT_CLOSE","EVENT_CHANGE_PRINCIPAL",12.06,94.11,7.452
"2341","EVENT_MMAP,EVENT_CREATE_OBJECT,EVENT_CLOSE,EVENT_CHANGE_PRINCIPAL","EVENT_OPEN,EVENT_READ",12.06,100,1.093
"2342","EVENT_READ,EVENT_CREATE_OBJECT,EVENT_CLOSE,EVENT_CHANGE_PRINCIPAL","EVENT_OPEN,EVENT_MMAP",12.06,99.91,1.463
"2343","EVENT_READ,EVENT_MMAP,EVENT_CLOSE,EVENT_CHANGE_PRINCIPAL","EVENT_OPEN,EVENT_CREATE_OBJECT",12.06,96.96,7.352
"2344","EVENT_READ,EVENT_MMAP,EVENT_CREATE_OBJECT,EVENT_CHANGE_PRINCIPAL","EVENT_OPEN,EVENT_CLOSE",12.06,100,1.946
"2345","EVENT_READ,EVENT_MMAP,EVENT_CREATE_OBJECT,EVENT_CLOSE","EVENT_OPEN,EVENT_CHANGE_PRINCIPAL",12.06,94.11,7.456
"2346","EVENT_OPEN,EVENT_CREATE_OBJECT,EVENT_CLOSE,EVENT_CHANGE_PRINCIPAL","EVENT_READ,EVENT_MMAP",12.06,99.91,1.464
"2347","EVENT_OPEN,EVENT_MMAP,EVENT_CLOSE,EVENT_CHANGE_PRINCIPAL","EVENT_READ,EVENT_CREATE_OBJECT",12.06,96.96,7.336
"2348","EVENT_OPEN,EVENT_MMAP,EVENT_CREATE_OBJECT,EVENT_CHANGE_PRINCIPAL","EVENT_READ,EVENT_CLOSE",12.06,100,1.946
"2349","EVENT_OPEN,EVENT_MMAP,EVENT_CREATE_OBJECT,EVENT_CLOSE","EVENT_READ,EVENT_CHANGE_PRINCIPAL",12.06,94.11,7.456
"2350","EVENT_OPEN,EVENT_READ,EVENT_CLOSE,EVENT_CHANGE_PRINCIPAL","EVENT_MMAP,EVENT_CREATE_OBJECT",12.06,96.88,7.416
"2351","EVENT_OPEN,EVENT_READ,EVENT_CREATE_OBJECT,EVENT_CHANGE_PRINCIPAL","EVENT_MMAP,EVENT_CLOSE",12.06,99.91,3.528
"2352","EVENT_OPEN,EVENT_READ,EVENT_CREATE_OBJECT,EVENT_CLOSE","EVENT_MMAP,EVENT_CHANGE_PRINCIPAL",12.06,93.98,7.456
"2353","EVENT_OPEN,EVENT_READ,EVENT_MMAP,EVENT_CHANGE_PRINCIPAL","EVENT_CREATE_OBJECT,EVENT_CLOSE",12.06,95.64,7.456
"2354","EVENT_OPEN,EVENT_READ,EVENT_MMAP,EVENT_CLOSE","EVENT_CREATE_OBJECT,EVENT_CHANGE_PRINCIPAL",12.06,42.59,3.526
"2355","EVENT_OPEN,EVENT_READ,EVENT_MMAP,EVENT_CREATE_OBJECT","EVENT_CLOSE,EVENT_CHANGE_PRINCIPAL",12.06,92.29,7.416
"2356","EVENT_CREATE_OBJECT,EVENT_CLOSE,EVENT_CHANGE_PRINCIPAL","EVENT_OPEN,EVENT_READ,EVENT_MMAP",12.06,99.91,1.464
"2357","EVENT_MMAP,EVENT_CLOSE,EVENT_CHANGE_PRINCIPAL","EVENT_OPEN,EVENT_READ,EVENT_CREATE_OBJECT",12.06,96.96,7.355
"2358","EVENT_MMAP,EVENT_CREATE_OBJECT,EVENT_CHANGE_PRINCIPAL","EVENT_OPEN,EVENT_READ,EVENT_CLOSE",12.06,100,1.947
"2359","EVENT_MMAP,EVENT_CREATE_OBJECT,EVENT_CLOSE","EVENT_OPEN,EVENT_READ,EVENT_CHANGE_PRINCIPAL",12.06,94.11,7.459
"2360","EVENT_READ,EVENT_CLOSE,EVENT_CHANGE_PRINCIPAL","EVENT_OPEN,EVENT_MMAP,EVENT_CREATE_OBJECT",12.06,96.88,7.416
"2361","EVENT_READ,EVENT_CREATE_OBJECT,EVENT_CHANGE_PRINCIPAL","EVENT_OPEN,EVENT_MMAP,EVENT_CLOSE",12.06,99.86,3.526
"2362","EVENT_READ,EVENT_CREATE_OBJECT,EVENT_CLOSE","EVENT_OPEN,EVENT_MMAP,EVENT_CHANGE_PRINCIPAL",12.06,93.98,7.456
"2363","EVENT_READ,EVENT_MMAP,EVENT_CHANGE_PRINCIPAL","EVENT_OPEN,EVENT_CREATE_OBJECT,EVENT_CLOSE",12.06,95.64,7.456
"2364","EVENT_READ,EVENT_MMAP,EVENT_CLOSE","EVENT_OPEN,EVENT_CREATE_OBJECT,EVENT_CHANGE_PRINCIPAL",12.06,42.59,3.527
"2365","EVENT_READ,EVENT_MMAP,EVENT_CREATE_OBJECT","EVENT_OPEN,EVENT_CLOSE,EVENT_CHANGE_PRINCIPAL",12.06,92.29,7.416
"2366","EVENT_OPEN,EVENT_CLOSE,EVENT_CHANGE_PRINCIPAL","EVENT_READ,EVENT_MMAP,EVENT_CREATE_OBJECT",12.06,96.88,7.416
"2367","EVENT_OPEN,EVENT_CREATE_OBJECT,EVENT_CHANGE_PRINCIPAL","EVENT_READ,EVENT_MMAP,EVENT_CLOSE",12.06,99.86,3.527
"2368","EVENT_OPEN,EVENT_CREATE_OBJECT,EVENT_CLOSE","EVENT_READ,EVENT_MMAP,EVENT_CHANGE_PRINCIPAL",12.06,93.98,7.456
"2369","EVENT_OPEN,EVENT_MMAP,EVENT_CHANGE_PRINCIPAL","EVENT_READ,EVENT_CREATE_OBJECT,EVENT_CLOSE",12.06,95.64,7.456
"2370","EVENT_OPEN,EVENT_MMAP,EVENT_CLOSE","EVENT_READ,EVENT_CREATE_OBJECT,EVENT_CHANGE_PRINCIPAL",12.06,42.57,3.526
"2371","EVENT_OPEN,EVENT_MMAP,EVENT_CREATE_OBJECT","EVENT_READ,EVENT_CLOSE,EVENT_CHANGE_PRINCIPAL",12.06,92.29,7.416
"2372","EVENT_OPEN,EVENT_READ,EVENT_CHANGE_PRINCIPAL","EVENT_MMAP,EVENT_CREATE_OBJECT,EVENT_CLOSE",12.06,95.56,7.459
"2373","EVENT_OPEN,EVENT_READ,EVENT_CLOSE","EVENT_MMAP,EVENT_CREATE_OBJECT,EVENT_CHANGE_PRINCIPAL",12.06,23.47,1.947
"2374","EVENT_OPEN,EVENT_READ,EVENT_CREATE_OBJECT","EVENT_MMAP,EVENT_CLOSE,EVENT_CHANGE_PRINCIPAL",12.06,91.45,7.355
"2375","EVENT_OPEN,EVENT_READ,EVENT_MMAP","EVENT_CREATE_OBJECT,EVENT_CLOSE,EVENT_CHANGE_PRINCIPAL",12.06,17.67,1.464
"2376","EVENT_CLOSE,EVENT_CHANGE_PRINCIPAL","EVENT_OPEN,EVENT_READ,EVENT_MMAP,EVENT_CREATE_OBJECT",12.06,96.88,7.416
"2377","EVENT_CREATE_OBJECT,EVENT_CHANGE_PRINCIPAL","EVENT_OPEN,EVENT_READ,EVENT_MMAP,EVENT_CLOSE",12.06,99.81,3.526
"2378","EVENT_CREATE_OBJECT,EVENT_CLOSE","EVENT_OPEN,EVENT_READ,EVENT_MMAP,EVENT_CHANGE_PRINCIPAL",12.06,93.98,7.456
"2379","EVENT_MMAP,EVENT_CHANGE_PRINCIPAL","EVENT_OPEN,EVENT_READ,EVENT_CREATE_OBJECT,EVENT_CLOSE",12.06,95.64,7.456
"2380","EVENT_MMAP,EVENT_CLOSE","EVENT_OPEN,EVENT_READ,EVENT_CREATE_OBJECT,EVENT_CHANGE_PRINCIPAL",12.06,42.57,3.528
"2381","EVENT_MMAP,EVENT_CREATE_OBJECT","EVENT_OPEN,EVENT_READ,EVENT_CLOSE,EVENT_CHANGE_PRINCIPAL",12.06,92.29,7.416
"2382","EVENT_READ,EVENT_CHANGE_PRINCIPAL","EVENT_OPEN,EVENT_MMAP,EVENT_CREATE_OBJECT,EVENT_CLOSE",12.06,95.51,7.456
"2383","EVENT_READ,EVENT_CLOSE","EVENT_OPEN,EVENT_MMAP,EVENT_CREATE_OBJECT,EVENT_CHANGE_PRINCIPAL",12.06,23.47,1.946
"2384","EVENT_READ,EVENT_CREATE_OBJECT","EVENT_OPEN,EVENT_MMAP,EVENT_CLOSE,EVENT_CHANGE_PRINCIPAL",12.06,91.22,7.336
"2385","EVENT_READ,EVENT_MMAP","EVENT_OPEN,EVENT_CREATE_OBJECT,EVENT_CLOSE,EVENT_CHANGE_PRINCIPAL",12.06,17.67,1.464
"2386","EVENT_OPEN,EVENT_CHANGE_PRINCIPAL","EVENT_READ,EVENT_MMAP,EVENT_CREATE_OBJECT,EVENT_CLOSE",12.06,95.51,7.456
"2387","EVENT_OPEN,EVENT_CLOSE","EVENT_READ,EVENT_MMAP,EVENT_CREATE_OBJECT,EVENT_CHANGE_PRINCIPAL",12.06,23.46,1.946
"2388","EVENT_OPEN,EVENT_CREATE_OBJECT","EVENT_READ,EVENT_MMAP,EVENT_CLOSE,EVENT_CHANGE_PRINCIPAL",12.06,91.41,7.352
"2389","EVENT_OPEN,EVENT_MMAP","EVENT_READ,EVENT_CREATE_OBJECT,EVENT_CLOSE,EVENT_CHANGE_PRINCIPAL",12.06,17.65,1.463
"2390","EVENT_OPEN,EVENT_READ","EVENT_MMAP,EVENT_CREATE_OBJECT,EVENT_CLOSE,EVENT_CHANGE_PRINCIPAL",12.06,13.18,1.093
"2391","EVENT_CHANGE_PRINCIPAL","EVENT_OPEN,EVENT_READ,EVENT_MMAP,EVENT_CREATE_OBJECT,EVENT_CLOSE",12.06,95.47,7.452
"2392","EVENT_CLOSE","EVENT_OPEN,EVENT_READ,EVENT_MMAP,EVENT_CREATE_OBJECT,EVENT_CHANGE_PRINCIPAL",12.06,23.45,1.945
"2393","EVENT_CREATE_OBJECT","EVENT_OPEN,EVENT_READ,EVENT_MMAP,EVENT_CLOSE,EVENT_CHANGE_PRINCIPAL",12.06,91.02,7.32
"2394","EVENT_MMAP","EVENT_OPEN,EVENT_READ,EVENT_CREATE_OBJECT,EVENT_CLOSE,EVENT_CHANGE_PRINCIPAL",12.06,17.65,1.463
"2395","EVENT_READ","EVENT_OPEN,EVENT_MMAP,EVENT_CREATE_OBJECT,EVENT_CLOSE,EVENT_CHANGE_PRINCIPAL",12.06,12.13,1.006
"2396","EVENT_OPEN","EVENT_READ,EVENT_MMAP,EVENT_CREATE_OBJECT,EVENT_CLOSE,EVENT_CHANGE_PRINCIPAL",12.06,13.11,1.087
"2397","EVENT_LSEEK,EVENT_MMAP,EVENT_CREATE_OBJECT,EVENT_CLOSE,EVENT_CHANGE_PRINCIPAL","EVENT_OPEN",12.06,100,1.087
"2398","EVENT_OPEN,EVENT_MMAP,EVENT_CREATE_OBJECT,EVENT_CLOSE,EVENT_CHANGE_PRINCIPAL","EVENT_LSEEK",12.06,100,1.463
"2399","EVENT_OPEN,EVENT_LSEEK,EVENT_CREATE_OBJECT,EVENT_CLOSE,EVENT_CHANGE_PRINCIPAL","EVENT_MMAP",12.06,99.91,1.463
"2400","EVENT_OPEN,EVENT_LSEEK,EVENT_MMAP,EVENT_CLOSE,EVENT_CHANGE_PRINCIPAL","EVENT_CREATE_OBJECT",12.06,97.01,7.324
"2401","EVENT_OPEN,EVENT_LSEEK,EVENT_MMAP,EVENT_CREATE_OBJECT,EVENT_CHANGE_PRINCIPAL","EVENT_CLOSE",12.06,100,1.945
"2402","EVENT_OPEN,EVENT_LSEEK,EVENT_MMAP,EVENT_CREATE_OBJECT,EVENT_CLOSE","EVENT_CHANGE_PRINCIPAL",12.06,94.15,7.456
"2403","EVENT_MMAP,EVENT_CREATE_OBJECT,EVENT_CLOSE,EVENT_CHANGE_PRINCIPAL","EVENT_OPEN,EVENT_LSEEK",12.06,100,1.463
"2404","EVENT_LSEEK,EVENT_CREATE_OBJECT,EVENT_CLOSE,EVENT_CHANGE_PRINCIPAL","EVENT_OPEN,EVENT_MMAP",12.06,99.91,1.463
"2405","EVENT_LSEEK,EVENT_MMAP,EVENT_CLOSE,EVENT_CHANGE_PRINCIPAL","EVENT_OPEN,EVENT_CREATE_OBJECT",12.06,97.01,7.356
"2406","EVENT_LSEEK,EVENT_MMAP,EVENT_CREATE_OBJECT,EVENT_CHANGE_PRINCIPAL","EVENT_OPEN,EVENT_CLOSE",12.06,100,1.946
"2407","EVENT_LSEEK,EVENT_MMAP,EVENT_CREATE_OBJECT,EVENT_CLOSE","EVENT_OPEN,EVENT_CHANGE_PRINCIPAL",12.06,94.15,7.459
"2408","EVENT_OPEN,EVENT_CREATE_OBJECT,EVENT_CLOSE,EVENT_CHANGE_PRINCIPAL","EVENT_LSEEK,EVENT_MMAP",12.06,99.91,1.466
"2409","EVENT_OPEN,EVENT_MMAP,EVENT_CLOSE,EVENT_CHANGE_PRINCIPAL","EVENT_LSEEK,EVENT_CREATE_OBJECT",12.06,96.96,7.355
"2410","EVENT_OPEN,EVENT_MMAP,EVENT_CREATE_OBJECT,EVENT_CHANGE_PRINCIPAL","EVENT_LSEEK,EVENT_CLOSE",12.06,100,3.537
"2411","EVENT_OPEN,EVENT_MMAP,EVENT_CREATE_OBJECT,EVENT_CLOSE","EVENT_LSEEK,EVENT_CHANGE_PRINCIPAL",12.06,94.11,7.459
"2412","EVENT_OPEN,EVENT_LSEEK,EVENT_CLOSE,EVENT_CHANGE_PRINCIPAL","EVENT_MMAP,EVENT_CREATE_OBJECT",12.06,96.92,7.42
"2413","EVENT_OPEN,EVENT_LSEEK,EVENT_CREATE_OBJECT,EVENT_CHANGE_PRINCIPAL","EVENT_MMAP,EVENT_CLOSE",12.06,99.86,3.526
"2414","EVENT_OPEN,EVENT_LSEEK,EVENT_CREATE_OBJECT,EVENT_CLOSE","EVENT_MMAP,EVENT_CHANGE_PRINCIPAL",12.06,94.02,7.459
"2415","EVENT_OPEN,EVENT_LSEEK,EVENT_MMAP,EVENT_CHANGE_PRINCIPAL","EVENT_CREATE_OBJECT,EVENT_CLOSE",12.06,95.69,7.459
"2416","EVENT_OPEN,EVENT_LSEEK,EVENT_MMAP,EVENT_CLOSE","EVENT_CREATE_OBJECT,EVENT_CHANGE_PRINCIPAL",12.06,42.68,3.533
"2417","EVENT_OPEN,EVENT_LSEEK,EVENT_MMAP,EVENT_CREATE_OBJECT","EVENT_CLOSE,EVENT_CHANGE_PRINCIPAL",12.06,92.33,7.419
"2418","EVENT_CREATE_OBJECT,EVENT_CLOSE,EVENT_CHANGE_PRINCIPAL","EVENT_OPEN,EVENT_LSEEK,EVENT_MMAP",12.06,99.91,1.466
"2419","EVENT_MMAP,EVENT_CLOSE,EVENT_CHANGE_PRINCIPAL","EVENT_OPEN,EVENT_LSEEK,EVENT_CREATE_OBJECT",12.06,96.96,7.355
"2420","EVENT_MMAP,EVENT_CREATE_OBJECT,EVENT_CHANGE_PRINCIPAL","EVENT_OPEN,EVENT_LSEEK,EVENT_CLOSE",12.06,100,3.537
"2421","EVENT_MMAP,EVENT_CREATE_OBJECT,EVENT_CLOSE","EVENT_OPEN,EVENT_LSEEK,EVENT_CHANGE_PRINCIPAL",12.06,94.11,7.459
"2422","EVENT_LSEEK,EVENT_CLOSE,EVENT_CHANGE_PRINCIPAL","EVENT_OPEN,EVENT_MMAP,EVENT_CREATE_OBJECT",12.06,96.92,7.42
"2423","EVENT_LSEEK,EVENT_CREATE_OBJECT,EVENT_CHANGE_PRINCIPAL","EVENT_OPEN,EVENT_MMAP,EVENT_CLOSE",12.06,99.86,3.526
"2424","EVENT_LSEEK,EVENT_CREATE_OBJECT,EVENT_CLOSE","EVENT_OPEN,EVENT_MMAP,EVENT_CHANGE_PRINCIPAL",12.06,94.02,7.459
"2425","EVENT_LSEEK,EVENT_MMAP,EVENT_CHANGE_PRINCIPAL","EVENT_OPEN,EVENT_CREATE_OBJECT,EVENT_CLOSE",12.06,95.69,7.459
"2426","EVENT_LSEEK,EVENT_MMAP,EVENT_CLOSE","EVENT_OPEN,EVENT_CREATE_OBJECT,EVENT_CHANGE_PRINCIPAL",12.06,42.68,3.535
"2427","EVENT_LSEEK,EVENT_MMAP,EVENT_CREATE_OBJECT","EVENT_OPEN,EVENT_CLOSE,EVENT_CHANGE_PRINCIPAL",12.06,92.33,7.419
"2428","EVENT_OPEN,EVENT_CLOSE,EVENT_CHANGE_PRINCIPAL","EVENT_LSEEK,EVENT_MMAP,EVENT_CREATE_OBJECT",12.06,96.88,7.419
"2429","EVENT_OPEN,EVENT_CREATE_OBJECT,EVENT_CHANGE_PRINCIPAL","EVENT_LSEEK,EVENT_MMAP,EVENT_CLOSE",12.06,99.86,3.535
"2430","EVENT_OPEN,EVENT_CREATE_OBJECT,EVENT_CLOSE","EVENT_LSEEK,EVENT_MMAP,EVENT_CHANGE_PRINCIPAL",12.06,93.98,7.459
"2431","EVENT_OPEN,EVENT_MMAP,EVENT_CHANGE_PRINCIPAL","EVENT_LSEEK,EVENT_CREATE_OBJECT,EVENT_CLOSE",12.06,95.64,7.459
"2432","EVENT_OPEN,EVENT_MMAP,EVENT_CLOSE","EVENT_LSEEK,EVENT_CREATE_OBJECT,EVENT_CHANGE_PRINCIPAL",12.06,42.57,3.526
"2433","EVENT_OPEN,EVENT_MMAP,EVENT_CREATE_OBJECT","EVENT_LSEEK,EVENT_CLOSE,EVENT_CHANGE_PRINCIPAL",12.06,92.29,7.42
"2434","EVENT_OPEN,EVENT_LSEEK,EVENT_CHANGE_PRINCIPAL","EVENT_MMAP,EVENT_CREATE_OBJECT,EVENT_CLOSE",12.06,95.56,7.459
"2435","EVENT_OPEN,EVENT_LSEEK,EVENT_CLOSE","EVENT_MMAP,EVENT_CREATE_OBJECT,EVENT_CHANGE_PRINCIPAL",12.06,42.64,3.537
"2436","EVENT_OPEN,EVENT_LSEEK,EVENT_CREATE_OBJECT","EVENT_MMAP,EVENT_CLOSE,EVENT_CHANGE_PRINCIPAL",12.06,91.45,7.355
"2437","EVENT_OPEN,EVENT_LSEEK,EVENT_MMAP","EVENT_CREATE_OBJECT,EVENT_CLOSE,EVENT_CHANGE_PRINCIPAL",12.06,17.69,1.466
"2438","EVENT_CLOSE,EVENT_CHANGE_PRINCIPAL","EVENT_OPEN,EVENT_LSEEK,EVENT_MMAP,EVENT_CREATE_OBJECT",12.06,96.88,7.419
"2439","EVENT_CREATE_OBJECT,EVENT_CHANGE_PRINCIPAL","EVENT_OPEN,EVENT_LSEEK,EVENT_MMAP,EVENT_CLOSE",12.06,99.81,3.533
